Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_0given1_Mean	ProbabilityEstimate_0given1_SD	ProbabilityEstimate_0given1_SE
5perc_5repeat	0.4	0.5541	0.0566	0.004	0.6188	0.2838	0.3892	0.5401	0.5205	0.0242	0.0017	0.6206	0.0025	0.0	0.4236	0.0027	0.0
5perc_2repeat	0.4	0.5512	0.0482	0.0034	0.654	0.2121	0.3203	0.5388	0.5272	0.0223	0.0016	0.6307	0.0026	0.0	0.4275	0.0024	0.0
5perc_5repeat	0.4	0.5547	0.0534	0.0038	0.6203	0.2137	0.3178	0.5415	0.5254	0.0232	0.0016	0.6266	0.0025	0.0	0.4317	0.0027	0.0
5perc_2repeat	0.4	0.5566	0.0526	0.0037	0.6488	0.2482	0.359	0.5435	0.5224	0.0228	0.0016	0.6286	0.0028	0.0	0.4245	0.0027	0.0
5perc_5repeat	0.4	0.5541	0.0527	0.0037	0.6454	0.2345	0.344	0.5434	0.5249	0.0223	0.0016	0.6195	0.0027	0.0	0.433	0.0024	0.0
5perc_2repeat	0.4	0.547	0.0486	0.0034	0.6213	0.1915	0.2927	0.5396	0.5263	0.0226	0.0016	0.6304	0.0026	0.0	0.4307	0.0029	0.0
5perc_5repeat	0.4	0.553	0.0536	0.0038	0.6015	0.2484	0.3516	0.536	0.5234	0.0245	0.0017	0.6229	0.0026	0.0	0.4333	0.0029	0.0
5perc_2repeat	0.4	0.5523	0.054	0.0038	0.6244	0.2176	0.3228	0.5367	0.5282	0.0249	0.0018	0.6296	0.0028	0.0	0.4294	0.0029	0.0
5perc_5repeat	0.4	0.5545	0.0541	0.0038	0.6267	0.2177	0.3232	0.5396	0.5256	0.0227	0.0016	0.6246	0.0026	0.0	0.4317	0.0026	0.0
5perc_2repeat	0.4	0.5565	0.0535	0.0038	0.6288	0.2163	0.3219	0.5408	0.5264	0.0238	0.0017	0.6302	0.0025	0.0	0.4276	0.0027	0.0
5perc_5repeat	0.4	0.5481	0.0512	0.0036	0.6088	0.2054	0.3071	0.5365	0.5297	0.0227	0.0016	0.63	0.0026	0.0	0.4335	0.0028	0.0
5perc_2repeat	0.4	0.5497	0.049	0.0035	0.6333	0.1964	0.2998	0.5415	0.5275	0.0246	0.0017	0.6339	0.0026	0.0	0.4267	0.0027	0.0
5perc_5repeat	0.4	0.5488	0.0502	0.0035	0.6167	0.2029	0.3053	0.536	0.5289	0.0243	0.0017	0.6281	0.0023	0.0	0.4361	0.0028	0.0
5perc_2repeat	0.4	0.5496	0.0542	0.0038	0.6121	0.2235	0.3274	0.5357	0.5279	0.0244	0.0017	0.6321	0.0028	0.0	0.4294	0.0028	0.0
5perc_5repeat	0.4	0.5559	0.0535	0.0038	0.6305	0.1873	0.2889	0.5411	0.5261	0.0195	0.0014	0.626	0.0024	0.0	0.434	0.0026	0.0
5perc_2repeat	0.4	0.5486	0.0502	0.0036	0.5967	0.2364	0.3386	0.5347	0.5259	0.0253	0.0018	0.6291	0.0026	0.0	0.4278	0.0029	0.0
5perc_5repeat	0.4	0.5566	0.054	0.0038	0.6377	0.2395	0.3482	0.5415	0.5245	0.021	0.0015	0.623	0.0023	0.0	0.4271	0.0025	0.0
5perc_2repeat	0.4	0.5451	0.0517	0.0037	0.6018	0.2073	0.3084	0.5311	0.5296	0.0262	0.0019	0.6294	0.0027	0.0	0.4346	0.0027	0.0
5perc_5repeat	0.4	0.5541	0.0521	0.0037	0.6396	0.2122	0.3187	0.5399	0.5256	0.023	0.0016	0.6247	0.0025	0.0	0.4322	0.0027	0.0
5perc_2repeat	0.4	0.5525	0.0551	0.0039	0.6287	0.2256	0.3321	0.5354	0.5263	0.0237	0.0017	0.6287	0.0028	0.0	0.4273	0.0027	0.0
5perc_5repeat	0.4	0.5502	0.0574	0.0041	0.5991	0.2318	0.3342	0.5346	0.5258	0.026	0.0018	0.6241	0.0028	0.0	0.4353	0.0028	0.0
5perc_2repeat	0.4	0.5558	0.0541	0.0038	0.663	0.2389	0.3512	0.5451	0.5243	0.0242	0.0017	0.6292	0.0028	0.0	0.4252	0.0026	0.0
5perc_5repeat	0.4	0.5483	0.0547	0.0039	0.647	0.2518	0.3625	0.5356	0.524	0.0239	0.0017	0.6248	0.0026	0.0	0.4273	0.0027	0.0
5perc_2repeat	0.4	0.5496	0.0497	0.0035	0.6253	0.2016	0.3049	0.5393	0.5271	0.0251	0.0018	0.6308	0.0026	0.0	0.4309	0.0029	0.0
5perc_5repeat	0.4	0.5473	0.0469	0.0033	0.6186	0.2009	0.3033	0.538	0.5265	0.0234	0.0017	0.6295	0.0025	0.0	0.4337	0.0027	0.0
5perc_2repeat	0.4	0.5547	0.052	0.0037	0.6374	0.2194	0.3265	0.5376	0.5255	0.0229	0.0016	0.6286	0.0024	0.0	0.4279	0.0029	0.0
5perc_5repeat	0.4	0.5476	0.0525	0.0037	0.653	0.2313	0.3416	0.5378	0.5241	0.025	0.0018	0.6208	0.0026	0.0	0.4293	0.0024	0.0
5perc_2repeat	0.4	0.5505	0.0524	0.0037	0.6261	0.2301	0.3365	0.5348	0.5283	0.0228	0.0016	0.6313	0.0027	0.0	0.4257	0.0027	0.0
5perc_5repeat	0.4	0.5514	0.0545	0.0039	0.6107	0.2324	0.3367	0.5375	0.5249	0.0237	0.0017	0.6247	0.0026	0.0	0.4301	0.0027	0.0
5perc_2repeat	0.4	0.5512	0.0501	0.0035	0.64	0.1698	0.2684	0.534	0.5303	0.0229	0.0016	0.6345	0.0025	0.0	0.4308	0.0028	0.0
5perc_5repeat	0.4	0.5501	0.0494	0.0035	0.631	0.21	0.3151	0.5377	0.5267	0.0257	0.0018	0.6277	0.0026	0.0	0.4328	0.0028	0.0
5perc_2repeat	0.4	0.5482	0.0515	0.0036	0.6332	0.2299	0.3374	0.5363	0.5267	0.0245	0.0017	0.629	0.0027	0.0	0.4304	0.0027	0.0
5perc_5repeat	0.4	0.5521	0.0526	0.0037	0.6479	0.2174	0.3255	0.5402	0.5249	0.024	0.0017	0.6265	0.0026	0.0	0.4309	0.0026	0.0
5perc_2repeat	0.4	0.5495	0.0503	0.0036	0.6258	0.2556	0.363	0.5369	0.5245	0.0245	0.0017	0.6253	0.0027	0.0	0.4261	0.0025	0.0
5perc_5repeat	0.4	0.5499	0.0471	0.0033	0.6214	0.1994	0.3019	0.5406	0.525	0.0222	0.0016	0.6262	0.0025	0.0	0.4332	0.0028	0.0
5perc_2repeat	0.4	0.5655	0.0598	0.0042	0.6362	0.2519	0.3609	0.5481	0.5236	0.0234	0.0017	0.628	0.0029	0.0	0.4232	0.0027	0.0
5perc_5repeat	0.4	0.5531	0.0524	0.0037	0.6178	0.23	0.3352	0.5363	0.5249	0.0225	0.0016	0.623	0.0026	0.0	0.4325	0.0027	0.0
5perc_2repeat	0.4	0.5519	0.0481	0.0034	0.6314	0.2059	0.3106	0.5396	0.5269	0.0229	0.0016	0.6319	0.0025	0.0	0.4262	0.0028	0.0
5perc_5repeat	0.4	0.5578	0.0523	0.0037	0.6622	0.2098	0.3187	0.5435	0.5256	0.0218	0.0015	0.6276	0.0027	0.0	0.4313	0.0023	0.0
5perc_2repeat	0.4	0.5569	0.0551	0.0039	0.6372	0.2607	0.37	0.5407	0.523	0.0247	0.0017	0.627	0.0026	0.0	0.4255	0.0027	0.0
5perc_5repeat	0.4	0.5618	0.0568	0.004	0.6519	0.2514	0.3628	0.5494	0.5217	0.022	0.0016	0.6239	0.0025	0.0	0.4233	0.0025	0.0
5perc_2repeat	0.4	0.5598	0.0582	0.0041	0.6373	0.2334	0.3417	0.5448	0.5244	0.0251	0.0018	0.6242	0.0024	0.0	0.4295	0.0028	0.0
5perc_5repeat	0.4	0.5545	0.0528	0.0037	0.6517	0.2323	0.3425	0.54	0.5262	0.0227	0.0016	0.6259	0.0026	0.0	0.4266	0.0024	0.0
5perc_2repeat	0.4	0.554	0.0517	0.0037	0.6265	0.2501	0.3575	0.5402	0.525	0.0231	0.0016	0.6261	0.0025	0.0	0.4287	0.0027	0.0
5perc_5repeat	0.4	0.5562	0.0545	0.0039	0.6552	0.2219	0.3315	0.5374	0.5241	0.0215	0.0015	0.6212	0.0025	0.0	0.43	0.0025	0.0
5perc_2repeat	0.4	0.554	0.0528	0.0037	0.636	0.2126	0.3187	0.5452	0.5253	0.026	0.0018	0.6274	0.0027	0.0	0.4298	0.003	0.0
5perc_5repeat	0.4	0.5539	0.0501	0.0035	0.6417	0.2089	0.3152	0.5369	0.5262	0.0213	0.0015	0.6247	0.0024	0.0	0.4338	0.0026	0.0
5perc_2repeat	0.4	0.5516	0.0525	0.0037	0.6318	0.2245	0.3312	0.5371	0.5273	0.0244	0.0017	0.6323	0.0029	0.0	0.4244	0.0027	0.0
5perc_5repeat	0.4	0.5571	0.0529	0.0037	0.6412	0.2254	0.3335	0.5437	0.5259	0.0205	0.0015	0.6215	0.0026	0.0	0.4312	0.0025	0.0
5perc_2repeat	0.4	0.5543	0.0557	0.0039	0.6445	0.2167	0.3244	0.537	0.5266	0.0234	0.0017	0.6305	0.0024	0.0	0.4284	0.0026	0.0
5perc_5repeat	0.4	0.5518	0.0535	0.0038	0.617	0.2349	0.3402	0.5405	0.5251	0.0239	0.0017	0.6241	0.0025	0.0	0.4322	0.0029	0.0
5perc_2repeat	0.4	0.5584	0.0525	0.0037	0.6399	0.1966	0.3008	0.5435	0.5259	0.023	0.0016	0.6346	0.0025	0.0	0.427	0.003	0.0
5perc_5repeat	0.4	0.5505	0.0543	0.0038	0.6125	0.265	0.3699	0.5369	0.5238	0.0244	0.0017	0.6239	0.0027	0.0	0.4271	0.003	0.0
5perc_2repeat	0.4	0.55	0.0516	0.0036	0.6442	0.2326	0.3418	0.5403	0.5249	0.0233	0.0016	0.6304	0.0026	0.0	0.4247	0.0027	0.0
5perc_5repeat	0.4	0.5519	0.0541	0.0038	0.6281	0.2387	0.3459	0.5395	0.5256	0.0236	0.0017	0.6246	0.0024	0.0	0.426	0.0029	0.0
5perc_2repeat	0.4	0.5602	0.0575	0.0041	0.6492	0.2431	0.3537	0.5481	0.5232	0.0242	0.0017	0.6263	0.0026	0.0	0.4259	0.0026	0.0
5perc_5repeat	0.4	0.552	0.0554	0.0039	0.6125	0.2233	0.3273	0.5351	0.5262	0.0232	0.0016	0.6244	0.0029	0.0	0.4363	0.0028	0.0
5perc_2repeat	0.4	0.5458	0.0485	0.0034	0.6272	0.2006	0.304	0.5315	0.5271	0.0247	0.0017	0.6312	0.0028	0.0	0.4316	0.0027	0.0
5perc_5repeat	0.4	0.5548	0.054	0.0038	0.6189	0.2644	0.3705	0.5434	0.5219	0.0214	0.0015	0.6227	0.0025	0.0	0.424	0.0027	0.0
5perc_2repeat	0.4	0.5522	0.0493	0.0035	0.6401	0.2166	0.3237	0.5403	0.5257	0.0219	0.0015	0.627	0.0025	0.0	0.4299	0.0027	0.0
5perc_5repeat	0.4	0.5512	0.0531	0.0038	0.6006	0.19	0.2886	0.536	0.527	0.0226	0.0016	0.6302	0.0025	0.0	0.4354	0.003	0.0
5perc_2repeat	0.4	0.5457	0.0478	0.0034	0.6204	0.2258	0.3311	0.5367	0.5243	0.0223	0.0016	0.6229	0.0029	0.0	0.4301	0.0028	0.0
5perc_5repeat	0.4	0.5539	0.0498	0.0035	0.6303	0.199	0.3024	0.5392	0.5268	0.0213	0.0015	0.6273	0.0024	0.0	0.4345	0.0027	0.0
5perc_2repeat	0.4	0.5465	0.0425	0.003	0.6369	0.207	0.3125	0.5395	0.5262	0.0233	0.0016	0.6336	0.0024	0.0	0.4266	0.0028	0.0
5perc_5repeat	0.4	0.5558	0.0534	0.0038	0.6348	0.2282	0.3358	0.546	0.5246	0.0232	0.0016	0.6236	0.0026	0.0	0.4299	0.0028	0.0
5perc_2repeat	0.4	0.5513	0.0581	0.0041	0.5948	0.2463	0.3483	0.5345	0.5259	0.0251	0.0018	0.6309	0.0028	0.0	0.426	0.0031	0.0
5perc_5repeat	0.4	0.5541	0.0518	0.0037	0.6181	0.2133	0.3172	0.5449	0.5261	0.0228	0.0016	0.6245	0.0027	0.0	0.4308	0.0026	0.0
5perc_2repeat	0.4	0.5558	0.0496	0.0035	0.6515	0.2418	0.3527	0.5453	0.5238	0.0236	0.0017	0.6269	0.0025	0.0	0.4239	0.0027	0.0
5perc_5repeat	0.4	0.5516	0.0547	0.0039	0.641	0.2553	0.3652	0.5383	0.5245	0.0242	0.0017	0.6237	0.0028	0.0	0.4274	0.0024	0.0
5perc_2repeat	0.4	0.551	0.0471	0.0033	0.6456	0.1964	0.3012	0.5392	0.5282	0.0214	0.0015	0.6299	0.0023	0.0	0.4293	0.0028	0.0
5perc_5repeat	0.4	0.5519	0.0522	0.0037	0.6421	0.2076	0.3138	0.5392	0.5266	0.0239	0.0017	0.6285	0.0026	0.0	0.431	0.0028	0.0
5perc_2repeat	0.4	0.5499	0.0519	0.0037	0.6101	0.2583	0.363	0.5397	0.5232	0.0261	0.0018	0.625	0.0029	0.0	0.4271	0.003	0.0
5perc_5repeat	0.4	0.5546	0.052	0.0037	0.6398	0.2447	0.354	0.5431	0.5239	0.0235	0.0017	0.6253	0.0027	0.0	0.4281	0.0027	0.0
5perc_2repeat	0.4	0.5562	0.056	0.004	0.6213	0.246	0.3525	0.5467	0.5209	0.0237	0.0017	0.626	0.0024	0.0	0.4243	0.0027	0.0
5perc_5repeat	0.4	0.5508	0.0544	0.0038	0.6365	0.2369	0.3453	0.5405	0.5246	0.024	0.0017	0.6265	0.0027	0.0	0.4276	0.0027	0.0
5perc_2repeat	0.4	0.5491	0.0549	0.0039	0.6328	0.2135	0.3193	0.5328	0.5276	0.0244	0.0017	0.6286	0.0028	0.0	0.4322	0.0025	0.0
5perc_5repeat	0.4	0.5488	0.0496	0.0035	0.6179	0.2104	0.3139	0.5358	0.5268	0.0229	0.0016	0.6247	0.0025	0.0	0.4339	0.0027	0.0
5perc_2repeat	0.4	0.5577	0.0557	0.0039	0.6103	0.2586	0.3633	0.5488	0.521	0.0245	0.0017	0.623	0.0026	0.0	0.4245	0.0029	0.0
5perc_5repeat	0.4	0.5459	0.0492	0.0035	0.623	0.2308	0.3368	0.5335	0.5252	0.0218	0.0015	0.6196	0.0026	0.0	0.4334	0.0026	0.0
5perc_2repeat	0.4	0.545	0.0504	0.0036	0.5971	0.2569	0.3593	0.5356	0.5255	0.0257	0.0018	0.6247	0.0029	0.0	0.4281	0.0029	0.0
5perc_5repeat	0.4	0.5447	0.0452	0.0032	0.6151	0.1718	0.2686	0.5388	0.5273	0.0244	0.0017	0.6282	0.0026	0.0	0.4372	0.0028	0.0
5perc_2repeat	0.4	0.5553	0.0549	0.0039	0.6307	0.2828	0.3905	0.546	0.5208	0.0233	0.0016	0.6231	0.0026	0.0	0.4209	0.0027	0.0
5perc_5repeat	0.4	0.5518	0.0547	0.0039	0.6125	0.2214	0.3252	0.5419	0.5253	0.0252	0.0018	0.6248	0.0025	0.0	0.4316	0.0028	0.0
5perc_2repeat	0.4	0.5537	0.0561	0.004	0.6269	0.2589	0.3664	0.5417	0.5251	0.0249	0.0018	0.6252	0.0025	0.0	0.4273	0.0029	0.0
5perc_5repeat	0.4	0.5509	0.0503	0.0036	0.6481	0.224	0.3329	0.5363	0.5249	0.0238	0.0017	0.63	0.0026	0.0	0.4281	0.0026	0.0
5perc_2repeat	0.4	0.552	0.0491	0.0035	0.608	0.1987	0.2995	0.5361	0.5285	0.0235	0.0017	0.6292	0.0027	0.0	0.4321	0.0027	0.0
5perc_5repeat	0.4	0.5567	0.0555	0.0039	0.6554	0.2117	0.3201	0.5455	0.5255	0.0218	0.0015	0.6292	0.0025	0.0	0.4238	0.0024	0.0
5perc_2repeat	0.4	0.5508	0.0496	0.0035	0.6408	0.236	0.345	0.5402	0.5256	0.0237	0.0017	0.6276	0.0026	0.0	0.425	0.0029	0.0
5perc_5repeat	0.4	0.553	0.0504	0.0036	0.6112	0.2204	0.3239	0.5408	0.525	0.0221	0.0016	0.6258	0.0026	0.0	0.433	0.0028	0.0
5perc_2repeat	0.4	0.5541	0.0534	0.0038	0.6171	0.2457	0.3515	0.5389	0.5242	0.0235	0.0017	0.6276	0.0029	0.0	0.4278	0.0029	0.0
5perc_5repeat	0.4	0.5563	0.0537	0.0038	0.6316	0.2292	0.3364	0.5423	0.5245	0.0226	0.0016	0.6247	0.0028	0.0	0.4314	0.0027	0.0
5perc_2repeat	0.4	0.5515	0.0563	0.004	0.6039	0.2808	0.3833	0.5399	0.5224	0.0257	0.0018	0.6252	0.003	0.0	0.425	0.0031	0.0
5perc_5repeat	0.4	0.5584	0.0569	0.004	0.6596	0.2603	0.3733	0.5427	0.5215	0.0224	0.0016	0.6206	0.0028	0.0	0.4261	0.0026	0.0
5perc_2repeat	0.4	0.5516	0.0493	0.0035	0.6475	0.2198	0.3282	0.5434	0.5263	0.0235	0.0017	0.6284	0.0026	0.0	0.4279	0.0027	0.0
5perc_5repeat	0.4	0.5509	0.0502	0.0035	0.6399	0.225	0.3329	0.5396	0.5258	0.0237	0.0017	0.6266	0.0028	0.0	0.4301	0.0028	0.0
5perc_2repeat	0.4	0.5463	0.0473	0.0033	0.6265	0.2042	0.308	0.5369	0.5274	0.0249	0.0018	0.6339	0.0027	0.0	0.4273	0.0028	0.0
5perc_5repeat	0.4	0.5512	0.0518	0.0037	0.6388	0.2291	0.3373	0.5389	0.5228	0.0237	0.0017	0.6255	0.0024	0.0	0.4301	0.0027	0.0
5perc_2repeat	0.4	0.5496	0.0487	0.0034	0.6456	0.2295	0.3386	0.5372	0.5249	0.0248	0.0018	0.6269	0.0029	0.0	0.4258	0.0026	0.0
5perc_5repeat	0.4	0.5546	0.0499	0.0035	0.646	0.2137	0.3212	0.5424	0.5243	0.0223	0.0016	0.6262	0.0024	0.0	0.4304	0.0026	0.0
5perc_2repeat	0.4	0.5551	0.0561	0.004	0.6356	0.2552	0.3642	0.5441	0.5245	0.0237	0.0017	0.6252	0.0029	0.0	0.4241	0.0027	0.0
5perc_5repeat	0.4	0.5522	0.0542	0.0038	0.6317	0.2311	0.3383	0.5411	0.5245	0.0228	0.0016	0.6234	0.0027	0.0	0.4298	0.0027	0.0
5perc_2repeat	0.4	0.5476	0.0513	0.0036	0.6201	0.227	0.3324	0.5323	0.5255	0.0246	0.0017	0.6264	0.0029	0.0	0.4298	0.0029	0.0
5perc_5repeat	0.4	0.5561	0.052	0.0037	0.6371	0.2275	0.3353	0.5429	0.5265	0.0223	0.0016	0.6261	0.0026	0.0	0.4316	0.0027	0.0
5perc_2repeat	0.4	0.5495	0.0535	0.0038	0.6038	0.2423	0.3458	0.5396	0.5265	0.0246	0.0017	0.6257	0.0031	0.0	0.4279	0.0028	0.0
5perc_5repeat	0.4	0.5571	0.0544	0.0038	0.6344	0.2392	0.3474	0.542	0.5243	0.0228	0.0016	0.6251	0.0025	0.0	0.4291	0.0028	0.0
5perc_2repeat	0.4	0.5548	0.0538	0.0038	0.6385	0.2228	0.3303	0.5457	0.5232	0.0233	0.0016	0.6274	0.0023	0.0	0.4274	0.0027	0.0
5perc_5repeat	0.4	0.5517	0.0509	0.0036	0.6258	0.2118	0.3165	0.5377	0.5268	0.0226	0.0016	0.6298	0.0027	0.0	0.4298	0.0026	0.0
5perc_2repeat	0.4	0.5523	0.0493	0.0035	0.6268	0.1924	0.2945	0.5398	0.5266	0.0223	0.0016	0.6311	0.0025	0.0	0.4305	0.0028	0.0
5perc_5repeat	0.4	0.55	0.0489	0.0035	0.645	0.2032	0.309	0.5419	0.5247	0.024	0.0017	0.626	0.0026	0.0	0.4296	0.0026	0.0
5perc_2repeat	0.4	0.5505	0.0534	0.0038	0.632	0.2749	0.3832	0.5403	0.5236	0.0255	0.0018	0.6269	0.0029	0.0	0.4215	0.0029	0.0
5perc_5repeat	0.4	0.5603	0.0569	0.004	0.6322	0.2462	0.3544	0.5442	0.524	0.0225	0.0016	0.6241	0.0026	0.0	0.4294	0.0027	0.0
5perc_2repeat	0.4	0.553	0.0597	0.0042	0.6051	0.2513	0.3551	0.5377	0.5252	0.0258	0.0018	0.6243	0.0028	0.0	0.4284	0.003	0.0
5perc_5repeat	0.4	0.5468	0.0473	0.0033	0.6142	0.1953	0.2963	0.5334	0.528	0.0218	0.0015	0.6252	0.0026	0.0	0.436	0.0026	0.0
5perc_2repeat	0.4	0.5576	0.0571	0.004	0.6335	0.2641	0.3728	0.5419	0.5233	0.0248	0.0018	0.6276	0.0027	0.0	0.4219	0.0028	0.0
5perc_5repeat	0.4	0.5539	0.0504	0.0036	0.639	0.2097	0.3157	0.5405	0.5254	0.0216	0.0015	0.626	0.0024	0.0	0.431	0.0026	0.0
5perc_2repeat	0.4	0.5565	0.0535	0.0038	0.6395	0.2366	0.3454	0.5411	0.5243	0.0229	0.0016	0.6257	0.0027	0.0	0.4282	0.0026	0.0
5perc_5repeat	0.4	0.5539	0.0553	0.0039	0.6443	0.2302	0.3392	0.5348	0.5242	0.0244	0.0017	0.6248	0.0026	0.0	0.429	0.0026	0.0
5perc_2repeat	0.4	0.5563	0.0546	0.0039	0.6268	0.2587	0.3662	0.5422	0.5222	0.023	0.0016	0.6271	0.0027	0.0	0.4224	0.0028	0.0
5perc_5repeat	0.4	0.5533	0.0546	0.0039	0.6342	0.215	0.3211	0.5395	0.5257	0.0234	0.0017	0.6271	0.0025	0.0	0.4315	0.0028	0.0
5perc_2repeat	0.4	0.5529	0.0515	0.0036	0.6196	0.2615	0.3678	0.5411	0.5221	0.0235	0.0017	0.6245	0.0028	0.0	0.4247	0.0029	0.0
5perc_5repeat	0.4	0.5507	0.0555	0.0039	0.6346	0.233	0.3409	0.5359	0.5261	0.0231	0.0016	0.6228	0.0027	0.0	0.4293	0.0027	0.0
5perc_2repeat	0.4	0.5536	0.048	0.0034	0.6549	0.1852	0.2887	0.5424	0.5283	0.0241	0.0017	0.6332	0.0027	0.0	0.4303	0.0026	0.0
5perc_5repeat	0.4	0.553	0.0489	0.0035	0.6358	0.1806	0.2813	0.5422	0.5258	0.0221	0.0016	0.6287	0.0024	0.0	0.4348	0.0027	0.0
5perc_2repeat	0.4	0.549	0.0535	0.0038	0.6396	0.2541	0.3637	0.5385	0.5239	0.0241	0.0017	0.6259	0.0027	0.0	0.4249	0.0028	0.0
5perc_5repeat	0.4	0.5483	0.0522	0.0037	0.6145	0.2316	0.3364	0.5351	0.527	0.0223	0.0016	0.6197	0.0025	0.0	0.4339	0.0028	0.0
5perc_2repeat	0.4	0.5562	0.0572	0.004	0.6172	0.2175	0.3217	0.5387	0.529	0.0243	0.0017	0.6249	0.0025	0.0	0.4331	0.0028	0.0
5perc_5repeat	0.4	0.5472	0.0505	0.0036	0.6211	0.1962	0.2982	0.5323	0.5288	0.0232	0.0016	0.6257	0.0027	0.0	0.4371	0.0027	0.0
5perc_2repeat	0.4	0.5483	0.0529	0.0037	0.6352	0.2326	0.3405	0.5359	0.525	0.0246	0.0017	0.6286	0.0028	0.0	0.4274	0.0026	0.0
5perc_5repeat	0.4	0.5585	0.0536	0.0038	0.6249	0.2243	0.3301	0.5435	0.5248	0.0211	0.0015	0.6218	0.0024	0.0	0.4307	0.0026	0.0
5perc_2repeat	0.4	0.5523	0.0529	0.0037	0.6391	0.2228	0.3304	0.5395	0.526	0.0238	0.0017	0.6319	0.0028	0.0	0.4258	0.0025	0.0
5perc_5repeat	0.4	0.554	0.0552	0.0039	0.6342	0.2272	0.3346	0.5395	0.5236	0.0233	0.0017	0.6231	0.0025	0.0	0.4314	0.0028	0.0
5perc_2repeat	0.4	0.5478	0.049	0.0035	0.6167	0.1995	0.3015	0.5373	0.5285	0.0222	0.0016	0.6329	0.0027	0.0	0.4303	0.0029	0.0
5perc_5repeat	0.4	0.5575	0.0553	0.0039	0.6559	0.2405	0.352	0.5433	0.5246	0.0216	0.0015	0.623	0.0024	0.0	0.4281	0.0025	0.0
5perc_2repeat	0.4	0.5475	0.0472	0.0033	0.6328	0.1844	0.2855	0.537	0.5285	0.0232	0.0016	0.6315	0.0024	0.0	0.4331	0.0029	0.0
5perc_5repeat	0.4	0.5538	0.052	0.0037	0.6282	0.2153	0.3207	0.5441	0.5251	0.0237	0.0017	0.6254	0.0026	0.0	0.4326	0.0025	0.0
5perc_2repeat	0.4	0.5464	0.0452	0.0032	0.6459	0.1678	0.2664	0.5352	0.5287	0.0224	0.0016	0.6326	0.0028	0.0	0.434	0.0026	0.0
5perc_5repeat	0.4	0.5505	0.0531	0.0038	0.6262	0.2483	0.3556	0.537	0.5232	0.0223	0.0016	0.6247	0.0028	0.0	0.4291	0.0025	0.0
5perc_2repeat	0.4	0.5491	0.0524	0.0037	0.6437	0.2517	0.3619	0.5362	0.5234	0.0232	0.0016	0.6267	0.0025	0.0	0.4229	0.0026	0.0
5perc_5repeat	0.4	0.5521	0.0529	0.0037	0.6278	0.2199	0.3257	0.5408	0.5248	0.0228	0.0016	0.6278	0.0026	0.0	0.4277	0.0026	0.0
5perc_2repeat	0.4	0.5543	0.0558	0.0039	0.6456	0.2515	0.362	0.5383	0.5231	0.0252	0.0018	0.6262	0.0027	0.0	0.4253	0.0028	0.0
5perc_5repeat	0.4	0.5502	0.0504	0.0036	0.6272	0.2329	0.3397	0.5378	0.5243	0.0226	0.0016	0.6231	0.0026	0.0	0.4309	0.0025	0.0
5perc_2repeat	0.4	0.5513	0.0472	0.0033	0.645	0.2097	0.3165	0.5394	0.5272	0.0232	0.0016	0.6318	0.0025	0.0	0.4276	0.0027	0.0
5perc_5repeat	0.4	0.548	0.05	0.0035	0.6258	0.2156	0.3208	0.5374	0.5268	0.0246	0.0017	0.6269	0.0025	0.0	0.4333	0.0028	0.0
5perc_2repeat	0.4	0.5496	0.0508	0.0036	0.6237	0.2297	0.3357	0.5376	0.5255	0.023	0.0016	0.6291	0.0027	0.0	0.4277	0.0028	0.0
5perc_5repeat	0.4	0.5565	0.0558	0.0039	0.6369	0.2467	0.3556	0.5404	0.5225	0.0243	0.0017	0.626	0.0025	0.0	0.4284	0.0027	0.0
5perc_2repeat	0.4	0.5525	0.0515	0.0036	0.6366	0.234	0.3422	0.5409	0.5236	0.0222	0.0016	0.6281	0.0028	0.0	0.4276	0.0027	0.0
5perc_5repeat	0.4	0.5502	0.05	0.0035	0.6375	0.1911	0.2941	0.5374	0.5253	0.0228	0.0016	0.6278	0.0024	0.0	0.4327	0.0025	0.0
5perc_2repeat	0.4	0.5566	0.0563	0.004	0.6563	0.2485	0.3605	0.539	0.5254	0.0249	0.0018	0.6299	0.0028	0.0	0.4257	0.0025	0.0
5perc_5repeat	0.4	0.5541	0.0564	0.004	0.6015	0.2689	0.3716	0.5394	0.525	0.0238	0.0017	0.6176	0.0028	0.0	0.4312	0.0027	0.0


down0.75_original	0.4	0.5031	0.0094	0.0007	0.375	0.3868	0.3808	0.5034	0.5216	0.0259	0.0018	0.6124	0.0032	0.0168	0.4341	0.0033	0.0296
down0.75_original	0.4	0.5056	0.0089	0.0006	0.3499	0.3393	0.3445	0.5068	0.5302	0.0263	0.0019	0.6177	0.0032	0.0244	0.4447	0.0033	0.0248
down0.75_original	0.4	0.5048	0.0093	0.0007	0.3711	0.358	0.3644	0.506	0.5267	0.0296	0.0021	0.6147	0.0036	0.0257	0.4368	0.0034	0.0303
down0.75_original	0.4	0.5048	0.0091	0.0006	0.3604	0.3577	0.359	0.5054	0.5245	0.028	0.002	0.6138	0.003	0.0173	0.4419	0.0033	0.0222
